transaction_id,customer_id,customer_age,income_band,tenure_months,merchant_type,channel,region,hour,day_of_week,week,avg_prev_amount,daily_txn_count,days_since_last_txn,amount,amount_ratio,is_foreign,card_present,high_risk_merchant,night_txn,weekend,risk_score,loss_amount,fraud
9845,101821,42,1,83,gaming,pos,Attica,1,6,19,41.21,3,0.0,65.85,1.6,0,1,1,1,1,35.94,0.0,0
9846,100689,50,1,83,fuel,mobile,Attica,9,4,5,133.93,3,3.0,45.4,0.34,0,0,0,0,0,22.8,0.0,0
9847,101430,52,1,37,fuel,online,Aegean,10,0,38,15.76,3,3.0,16.49,1.05,0,0,0,0,0,24.95,0.0,0
9848,102199,31,1,31,grocery,online,Attica,8,5,10,35.49,2,1.0,21.82,0.61,0,0,0,0,1,23.88,0.0,0
9849,101652,42,1,36,gaming,mobile,Attica,16,5,13,54.32,3,4.0,29.63,0.55,0,0,1,0,1,27.29,0.0,0
9850,101185,46,3,65,gaming,online,Attica,17,1,29,38.18,5,2.0,116.39,3.05,0,0,1,0,0,32.32,0.0,0
9851,100475,18,1,46,electronics,pos,Attica,13,2,11,61.24,1,7.0,55.29,0.9,0,1,1,0,0,28.63,0.0,0
9852,100853,53,4,90,fuel,mobile,Attica,8,6,43,76.78,7,2.0,34.25,0.45,0,0,0,0,1,23.28,0.0,0
9853,102123,40,4,81,fashion,pos,Attica,8,5,42,35.71,2,1.0,39.27,1.1,0,1,0,0,1,25.06,0.0,0
9854,100540,43,2,49,electronics,pos,Attica,10,1,20,22.74,4,0.0,104.77,4.61,0,1,1,0,0,33.74,0.0,0
9855,101640,60,4,66,gaming,online,Thessaly,17,4,39,43.23,3,3.0,217.74,5.04,0,0,1,0,0,34.05,0.0,0
9856,101212,31,2,33,gaming,pos,Attica,7,2,3,32.79,3,1.0,98.68,3.01,0,1,1,0,0,32.28,0.0,0
9857,100802,33,3,59,utility,pos,Thessaly,17,6,43,49.53,1,1.0,30.51,0.62,0,1,0,0,1,23.88,0.0,0
9858,101791,18,3,51,grocery,pos,Crete,7,6,19,115.97,2,1.0,25.56,0.22,0,1,0,0,1,22.1,0.0,0
9859,100905,42,1,57,utility,pos,Central_Macedonia,13,5,50,26.51,3,0.0,61.33,2.31,0,1,0,0,1,26.76,0.0,0
9860,100716,56,3,20,gaming,pos,Aegean,6,2,4,51.13,2,0.0,36.38,0.71,0,1,1,0,0,27.98,0.0,0
9861,101323,18,3,69,electronics,online,Attica,2,2,11,109.0,1,9.0,189.95,1.74,0,0,1,1,0,36.27,0.0,0
9862,101894,30,3,56,fashion,pos,Attica,11,4,10,75.36,5,4.0,28.68,0.38,0,1,0,0,0,23.0,0.0,0
9863,102160,45,3,34,electronics,online,Central_Macedonia,16,6,33,49.42,2,4.0,72.13,1.46,0,0,1,0,1,30.0,0.0,0
9864,101574,37,3,25,gaming,pos,Attica,10,2,25,43.35,5,3.0,32.27,0.74,0,1,1,0,0,28.1,0.0,0
9865,101654,37,3,37,restaurant,pos,Attica,18,3,2,23.57,3,9.0,36.75,1.56,0,1,0,0,0,25.83,0.0,0
9866,101968,45,3,72,grocery,pos,Aegean,1,5,46,43.41,7,3.0,43.82,1.01,0,1,0,1,1,28.94,0.0,0
9867,100673,65,3,37,travel,pos,Aegean,1,2,18,137.25,3,0.0,243.66,1.78,0,1,1,1,0,36.34,0.0,0
9868,100627,43,3,35,grocery,mobile,Central_Macedonia,22,2,47,35.35,4,2.0,31.09,0.88,0,0,0,0,0,24.59,0.0,0
9869,101209,46,1,22,electronics,mobile,Central_Macedonia,13,2,19,54.43,2,7.0,87.1,1.6,1,0,1,0,0,37.56,0.0,0
9870,101577,49,4,52,gaming,pos,Central_Macedonia,8,3,37,42.53,4,4.0,78.0,1.83,0,1,1,0,0,30.69,0.0,0
9871,101614,19,3,22,fuel,pos,Attica,15,0,51,70.27,2,9.0,18.04,0.26,0,1,0,0,0,22.34,0.0,0
9872,100384,47,2,39,gaming,online,Attica,18,0,44,64.3,4,0.0,17.05,0.27,0,0,1,0,0,25.58,0.0,0
9873,101951,24,4,11,grocery,pos,Central_Macedonia,21,4,36,45.58,6,0.0,20.73,0.45,0,1,0,0,0,23.32,0.0,0
9874,100909,43,2,43,restaurant,pos,Attica,21,6,28,30.29,2,10.0,57.67,1.9,0,1,0,0,1,26.29,0.0,0
9875,102193,56,2,46,gaming,pos,Attica,8,5,43,53.75,2,3.0,52.87,0.98,0,1,1,0,1,28.86,0.0,0
9876,101810,38,3,21,restaurant,online,Crete,0,6,50,67.08,3,2.0,132.21,1.97,0,0,0,1,1,30.92,0.0,0
9877,102457,56,2,18,fashion,pos,Central_Macedonia,9,5,26,59.86,2,1.0,58.49,0.98,0,1,0,0,1,24.81,0.0,0
9878,101579,22,3,56,gaming,mobile,Attica,2,5,44,49.04,3,4.0,93.78,1.91,1,0,1,1,1,45.6,0.0,0
9879,101318,46,3,29,restaurant,pos,Aegean,12,0,1,29.87,2,12.0,61.95,2.07,0,1,0,0,0,26.49,0.0,0
9880,100469,46,4,45,utility,pos,Thessaly,4,6,35,55.49,3,0.0,70.89,1.28,0,1,0,1,1,29.61,0.0,0
9881,100996,18,3,80,grocery,mobile,Central_Macedonia,16,3,50,29.6,4,1.0,32.52,1.1,0,0,0,0,0,25.06,0.0,0
9882,102145,49,2,16,electronics,pos,Attica,21,4,13,52.14,3,2.0,70.71,1.36,0,1,1,0,0,29.78,0.0,0
9883,100955,18,3,29,fuel,pos,Crete,4,6,42,29.82,5,1.0,47.19,1.58,0,1,0,1,1,30.24,0.0,0
9884,100133,45,1,21,fashion,pos,Crete,13,0,40,23.56,5,2.0,76.32,3.24,0,1,0,0,0,27.6,0.0,0
9885,100612,48,3,41,utility,online,Central_Macedonia,22,1,8,44.75,5,21.0,42.51,0.95,0,0,0,0,0,24.75,0.0,0
9886,101488,38,3,81,restaurant,online,Crete,7,0,46,89.31,3,2.0,19.31,0.22,0,0,0,0,0,22.07,0.0,0
9887,101572,45,3,34,gaming,pos,Attica,19,2,32,28.02,2,3.0,43.51,1.55,0,1,1,0,0,30.19,0.0,0
9888,102459,70,2,27,grocery,pos,Attica,1,5,25,29.8,1,8.0,31.58,1.06,0,1,0,1,1,29.07,0.0,0
9889,102334,36,3,74,gaming,pos,Aegean,15,3,15,38.57,3,6.0,20.47,0.53,0,1,1,0,0,27.22,0.0,0
9890,101328,29,2,30,grocery,pos,Attica,0,3,19,49.16,1,2.0,79.57,1.62,0,1,0,1,0,30.31,0.0,0
9891,101386,67,3,21,electronics,pos,Central_Macedonia,1,1,26,32.03,4,3.0,198.0,6.18,0,1,1,1,0,41.49,0.0,0
9892,102001,45,3,64,restaurant,pos,Aegean,13,1,19,27.71,6,10.0,29.79,1.08,0,1,0,0,0,25.01,0.0,0
9893,100121,57,1,28,electronics,pos,Attica,20,3,24,23.62,4,2.0,91.34,3.87,0,1,1,0,0,33.13,0.0,0
9894,101487,23,3,31,utility,online,Aegean,16,0,40,56.67,2,1.0,53.54,0.94,0,0,0,0,0,24.74,0.0,0
9895,101185,18,1,41,utility,online,Aegean,9,3,11,16.27,2,5.0,21.2,1.3,0,0,0,0,0,25.43,0.0,0
9896,101957,32,4,101,fashion,online,Thessaly,9,6,50,92.74,3,8.0,39.5,0.43,0,0,0,0,1,23.2,0.0,0
9897,102000,40,1,52,grocery,online,Thessaly,11,3,19,46.77,4,20.0,14.76,0.32,0,0,0,0,0,22.68,0.0,0
9898,101638,36,4,39,grocery,pos,Aegean,6,0,21,78.22,1,6.0,14.78,0.19,0,1,0,0,0,21.86,0.0,0
9899,101643,36,2,51,grocery,online,Attica,0,2,22,48.82,4,24.0,17.17,0.35,0,0,0,1,0,26.22,0.0,0
9900,101727,20,2,52,travel,pos,Crete,19,2,6,42.03,3,1.0,189.65,4.51,0,1,1,0,0,33.66,0.0,0
9901,101450,45,2,30,grocery,online,Attica,12,4,28,28.0,6,2.0,22.25,0.79,1,0,0,0,0,29.44,0.0,0
9902,100569,39,2,41,fuel,pos,Aegean,20,4,3,32.93,3,4.0,27.37,0.83,0,1,0,0,0,24.47,0.0,0
9903,100711,18,3,70,fashion,online,,13,6,43,38.83,3,4.0,66.37,1.71,0,0,0,0,1,26.04,0.0,0
9904,101854,39,3,27,gaming,mobile,Thessaly,9,4,44,25.02,4,1.0,41.81,1.67,0,0,1,0,0,30.41,0.0,0
9905,101545,41,2,16,fashion,pos,Attica,1,1,17,77.23,2,0.0,61.61,0.8,0,1,0,1,0,28.29,0.0,0
9906,100594,55,3,26,grocery,pos,Attica,17,0,17,27.69,2,7.0,18.53,0.67,0,1,0,0,0,24.04,0.0,0
9907,102194,36,2,39,restaurant,mobile,Thessaly,14,1,14,32.45,3,2.0,27.29,0.84,0,0,0,0,0,24.5,0.0,0
9908,102451,54,3,49,grocery,pos,Attica,20,4,43,41.72,1,0.0,39.8,0.95,0,1,0,0,0,24.76,0.0,0
9909,101565,53,3,26,electronics,pos,Central_Macedonia,5,4,51,55.79,2,1.0,59.05,1.06,1,1,1,1,0,42.87,0.0,0
9910,100569,32,3,47,electronics,pos,Thessaly,9,2,7,39.58,5,8.0,60.96,1.54,1,1,1,0,0,37.41,0.0,0
9911,102345,50,1,49,gaming,pos,Attica,5,5,8,24.4,3,3.0,61.05,2.5,0,1,1,1,1,37.69,0.0,0
9912,100591,56,3,29,restaurant,pos,Attica,3,1,3,74.67,3,0.0,77.45,1.04,0,1,0,1,0,29.01,0.0,0
9913,101081,55,2,78,fuel,online,Attica,21,5,23,176.4,1,2.0,29.28,0.17,0,0,0,0,1,21.66,0.0,0
9914,102146,46,1,18,restaurant,online,Aegean,8,4,17,87.72,2,4.0,18.64,0.21,0,0,0,0,0,22.04,0.0,0
9915,101301,41,1,15,gaming,pos,Attica,0,1,21,34.99,7,0.0,161.34,4.61,1,1,1,1,0,49.87,0.0,0
9916,100607,26,1,27,grocery,online,Attica,1,6,17,15.83,4,1.0,62.55,3.95,1,0,0,1,1,41.35,0.0,0
9917,100200,56,4,22,fashion,online,Aegean,8,6,29,26.5,2,4.0,236.91,8.94,0,0,0,0,1,30.46,0.0,0
9918,100902,25,3,41,grocery,pos,Thessaly,0,5,52,74.65,5,5.0,63.57,0.85,0,1,0,1,1,28.47,0.0,0
9919,101680,40,1,24,grocery,online,Crete,21,4,51,34.5,4,6.0,25.04,0.73,0,0,0,0,0,24.2,0.0,0
9920,101786,55,3,31,fashion,pos,Central_Macedonia,19,1,13,51.98,1,6.0,112.45,2.16,0,1,0,0,0,26.59,0.0,0
9921,100557,30,3,25,grocery,pos,Thessaly,21,6,44,55.31,3,10.0,26.18,0.47,0,1,0,0,1,23.39,0.0,0
9922,100396,42,2,34,utility,online,Aegean,20,1,39,29.57,4,9.0,39.47,1.34,0,0,0,0,0,25.48,0.0,0
9923,101753,23,3,35,grocery,online,Aegean,1,5,48,48.11,2,4.0,70.65,1.47,0,0,0,1,1,30.02,0.0,0
9924,100397,38,3,16,restaurant,mobile,Crete,15,3,48,61.6,2,9.0,38.46,0.62,0,0,0,0,0,23.91,0.0,0
9925,100160,30,2,27,restaurant,pos,Thessaly,20,4,6,83.75,4,2.0,33.36,0.4,1,1,0,0,0,27.55,0.0,0
9926,101215,33,3,38,fashion,pos,Thessaly,20,0,41,102.18,4,12.0,84.38,0.83,0,1,0,0,0,24.46,0.0,0
9927,101427,49,1,26,fashion,pos,Thessaly,11,2,40,46.76,3,2.0,33.84,0.72,0,1,0,0,0,24.2,0.0,0
9928,100609,50,2,54,utility,pos,Thessaly,22,0,51,32.77,2,10.0,26.9,0.82,0,1,0,0,0,24.45,0.0,0
9929,100528,35,2,50,electronics,pos,Attica,4,5,40,44.29,4,3.0,59.68,1.35,1,1,1,1,1,43.97,0.0,0
9930,100589,45,1,110,grocery,pos,Thessaly,16,1,9,58.73,4,0.0,25.53,0.43,0,1,0,0,0,23.24,0.0,0
9931,100857,37,2,47,restaurant,online,Attica,6,2,18,94.11,2,0.0,32.36,0.34,1,0,0,0,0,27.18,0.0,0
9932,100023,38,2,13,travel,pos,Attica,21,0,36,72.86,5,2.0,130.4,1.79,0,1,1,0,0,30.62,0.0,0
9933,100029,28,1,66,grocery,pos,Attica,21,0,17,26.72,6,3.0,22.88,0.86,0,1,0,0,0,24.53,0.0,0
9934,100926,36,4,19,gaming,pos,Attica,22,3,28,98.42,2,6.0,71.67,0.73,0,1,1,0,0,28.04,0.0,0
9935,100049,18,1,33,fuel,online,Central_Macedonia,1,2,32,25.95,3,7.0,17.21,0.66,0,0,0,1,0,27.8,0.0,0
9936,100795,67,3,80,grocery,pos,Attica,6,0,46,78.89,1,4.0,69.96,0.89,0,1,0,0,0,24.61,0.0,0
9937,101452,57,3,11,gaming,pos,Crete,9,5,8,86.73,1,2.0,55.12,0.64,0,1,1,0,1,27.69,0.0,0
9938,100077,71,1,10,restaurant,pos,Aegean,22,1,39,49.04,3,1.0,59.99,1.22,0,1,0,0,0,25.29,0.0,0
9939,101544,56,2,70,utility,pos,Attica,15,0,48,31.4,2,4.0,48.33,1.54,0,1,0,0,0,25.8,0.0,0
9940,101553,46,3,19,grocery,pos,Attica,23,0,41,30.09,1,2.0,30.89,1.03,0,1,0,1,0,28.98,0.0,0
9941,101433,18,1,33,electronics,online,Attica,20,2,1,29.39,3,1.0,69.98,2.38,0,0,1,0,0,31.51,0.0,0
9942,101566,55,3,19,restaurant,pos,Thessaly,6,3,21,63.61,4,6.0,52.54,0.83,1,1,0,0,0,29.55,0.0,0
9943,102023,58,2,37,fuel,pos,Attica,4,0,28,28.07,5,2.0,70.58,2.51,0,1,0,1,0,31.69,0.0,0
9944,100177,28,1,15,utility,pos,Attica,15,2,36,15.17,3,2.0,17.88,1.18,0,1,0,0,0,25.21,0.0,0
9945,100422,49,3,43,fuel,pos,Attica,18,2,42,92.95,5,4.0,29.51,0.32,0,1,0,0,0,22.69,0.0,0
9946,100792,44,2,29,grocery,mobile,Attica,5,0,46,22.82,4,2.0,49.27,2.16,0,0,0,1,0,31.2,0.0,0
9947,101720,41,2,42,grocery,online,Thessaly,16,4,43,44.46,2,0.0,69.04,1.55,0,0,0,0,0,25.82,0.0,0
9948,102182,49,2,76,fuel,pos,Thessaly,9,2,11,47.9,3,20.0,26.03,0.54,0,1,0,0,0,23.65,0.0,0
9949,102296,48,2,49,fuel,online,,18,4,35,28.37,3,2.0,96.59,3.4,0,0,0,0,0,27.73,0.0,0
9950,101455,30,3,109,utility,pos,Central_Macedonia,14,0,2,44.71,3,,48.76,1.09,0,1,0,0,0,25.04,0.0,0
9951,101025,54,3,36,restaurant,pos,Crete,16,0,7,97.99,3,14.0,48.3,0.49,0,1,0,0,0,23.46,0.0,0
9952,101029,25,3,38,grocery,pos,Aegean,0,5,17,22.3,3,3.0,61.71,2.77,1,1,0,1,1,39.81,0.0,0
9953,100149,48,3,24,restaurant,online,Thessaly,20,2,33,79.25,4,5.0,45.98,0.58,0,0,0,0,0,23.77,0.0,0
9954,101162,46,4,6,fuel,online,Thessaly,15,2,45,58.98,3,2.0,33.07,0.56,0,0,0,0,0,23.7,0.0,0
9955,101282,33,2,80,electronics,pos,Aegean,4,2,39,28.09,3,1.0,116.25,4.14,0,1,1,1,0,39.76,0.0,0
9956,100520,57,2,72,fashion,online,Attica,11,4,25,48.01,2,1.0,69.06,1.44,0,0,0,0,0,25.65,0.0,0
9957,101919,19,3,27,utility,pos,Attica,6,4,5,39.88,3,0.0,21.49,0.54,0,1,0,0,0,23.63,0.0,0
9958,102029,45,3,47,restaurant,pos,Thessaly,2,4,14,51.61,4,7.0,37.37,0.72,0,1,0,1,0,28.03,0.0,0
9959,100755,44,3,43,fuel,pos,Attica,11,6,34,68.91,3,2.0,80.34,1.17,0,1,0,0,1,25.18,0.0,0
9960,102285,61,2,8,grocery,pos,Central_Macedonia,16,3,48,59.74,5,5.0,22.2,0.37,0,1,0,0,0,22.96,0.0,0
9961,100267,50,2,32,utility,pos,Thessaly,18,1,7,33.42,2,3.0,56.59,1.69,0,1,0,0,0,26.02,0.0,0
9962,102276,18,1,26,restaurant,mobile,Central_Macedonia,22,4,3,48.22,2,3.0,36.6,0.76,0,0,0,0,0,24.29,0.0,0
9963,101920,37,1,14,restaurant,pos,Attica,15,2,27,83.5,3,9.0,41.3,0.49,0,1,0,0,0,23.47,0.0,0
9964,100559,62,2,34,gaming,pos,Central_Macedonia,0,3,42,23.58,2,3.0,66.95,2.84,0,1,1,1,0,38.2,0.0,0
9965,101625,40,2,26,electronics,pos,Attica,9,0,12,27.98,4,3.0,51.93,1.86,0,1,1,0,0,30.73,0.0,0
9966,100776,29,1,31,fashion,pos,Attica,10,2,42,17.37,3,0.0,23.18,1.33,0,1,0,0,0,25.48,0.0,0
9967,101999,41,1,48,restaurant,pos,Attica,23,4,52,74.73,4,5.0,45.39,0.61,0,1,0,1,0,27.57,0.0,0
9968,100401,62,3,33,fuel,pos,Attica,3,2,27,48.82,1,2.0,138.56,2.84,0,1,0,1,0,32.09,0.0,0
9969,100612,32,3,55,grocery,pos,Aegean,21,0,37,44.45,5,0.0,38.9,0.88,1,1,0,0,0,29.72,0.0,0
9970,100768,29,2,28,restaurant,pos,Central_Macedonia,4,0,14,52.52,2,0.0,65.03,1.24,0,1,0,1,0,29.52,0.0,0
9971,100499,39,3,44,fuel,pos,Aegean,16,0,37,73.02,3,1.0,34.57,0.47,0,1,0,0,0,23.39,0.0,0
9972,100832,34,4,12,utility,online,Aegean,11,2,23,63.54,2,3.0,82.71,1.3,0,0,0,0,0,25.42,0.0,0
9973,101506,51,1,32,utility,mobile,Central_Macedonia,23,6,42,63.02,4,9.0,40.81,0.65,0,0,0,1,1,27.73,0.0,0
9974,101582,38,3,44,travel,pos,Central_Macedonia,6,3,19,45.89,4,3.0,113.31,2.47,0,1,1,0,0,31.63,0.0,0
9975,101384,46,1,36,restaurant,online,Aegean,11,6,30,19.7,3,7.0,48.12,2.44,0,0,0,0,1,26.89,0.0,0
9976,100474,62,1,42,restaurant,online,Attica,15,0,8,66.12,4,12.0,12.9,0.2,0,0,0,0,0,21.91,0.0,0
9977,100506,31,2,15,travel,online,Central_Macedonia,4,6,35,37.05,2,0.0,92.95,2.51,0,0,1,1,1,37.7,0.0,0
9978,102298,54,3,23,fashion,online,Attica,6,6,31,22.81,4,5.0,93.32,4.09,0,0,0,0,1,28.22,0.0,0
9979,100628,53,2,32,grocery,pos,Thessaly,18,0,19,10.55,2,1.0,19.31,1.83,0,1,0,0,0,26.2,0.0,0
9980,100257,27,1,30,gaming,mobile,Thessaly,18,0,11,17.15,1,2.0,46.17,2.69,0,0,1,0,0,31.91,0.0,0
9981,101134,59,3,50,grocery,pos,Crete,16,4,50,35.97,1,2.0,82.86,2.3,0,1,0,0,0,26.75,0.0,0
9982,100017,27,3,13,grocery,pos,Attica,4,1,52,48.51,5,4.0,63.62,1.31,0,1,0,1,0,29.69,0.0,0
9983,100856,25,3,91,utility,online,Central_Macedonia,5,4,26,55.15,5,2.0,25.46,0.46,1,0,0,1,0,32.95,0.0,0
9984,102137,32,2,29,grocery,mobile,Central_Macedonia,21,4,30,20.28,2,9.0,16.55,0.82,0,0,0,0,0,24.44,0.0,0
9985,100668,32,4,71,fuel,pos,Crete,21,0,34,49.62,3,6.0,58.66,1.18,1,1,0,0,0,30.62,0.0,0
9986,101759,38,2,17,grocery,mobile,Aegean,9,5,7,29.9,4,11.0,24.18,0.81,0,0,0,0,1,24.42,0.0,0
9987,101224,29,4,42,utility,online,Attica,13,6,13,69.03,4,2.0,115.98,1.68,1,0,0,0,1,31.73,0.0,0
9988,100888,49,1,73,restaurant,online,Attica,1,3,32,48.81,3,8.0,31.26,0.64,0,0,0,1,0,27.7,0.0,0
9989,101653,40,4,45,grocery,online,Attica,15,6,33,117.66,2,0.0,38.09,0.32,0,0,0,0,1,22.72,0.0,0
9990,101488,44,2,35,travel,online,Crete,2,4,20,74.55,1,0.0,152.62,2.05,0,0,1,1,0,36.89,0.0,0
9991,100795,50,2,28,grocery,pos,Aegean,2,5,27,21.76,2,6.0,60.66,2.79,1,1,0,1,1,39.84,0.0,0
9992,100558,60,3,8,gaming,online,Attica,12,1,10,52.04,3,0.0,43.26,0.83,1,0,1,0,0,35.04,0.0,0
9993,102292,37,3,55,grocery,pos,Central_Macedonia,20,4,38,42.79,6,0.0,54.0,1.26,0,1,0,0,0,25.35,0.0,0
9994,100420,35,2,25,restaurant,mobile,Aegean,21,6,16,37.39,2,3.0,50.59,1.35,0,0,0,0,1,25.51,0.0,0
9995,102398,52,3,48,travel,online,Attica,10,5,52,46.42,2,3.0,178.04,3.84,0,0,1,0,1,33.1,0.0,0
9996,101177,57,2,63,restaurant,online,Aegean,12,4,14,82.76,1,18.0,22.66,0.27,1,0,0,0,0,26.61,0.0,0
9997,102491,43,1,41,gaming,pos,Aegean,13,2,3,46.22,3,8.0,168.08,3.64,0,1,1,0,0,32.92,0.0,0
9998,100882,43,2,37,electronics,pos,Thessaly,10,0,31,41.25,1,11.0,65.73,1.59,0,1,1,0,0,30.27,0.0,0
9999,101413,39,3,52,utility,pos,Attica,17,2,9,51.57,4,18.0,16.73,0.32,0,1,0,0,0,22.73,0.0,0
10000,101538,35,1,63,travel,pos,Crete,18,5,15,19.45,2,4.0,47.62,2.45,0,1,1,0,1,31.6,0.0,0
10001,100846,37,1,22,restaurant,online,Attica,11,3,28,44.9,3,0.0,9.56,0.21,0,0,0,0,0,22.04,0.0,0
10002,100545,41,1,35,electronics,mobile,Attica,5,0,3,30.0,1,1.0,44.23,1.47,1,0,1,1,0,44.39,0.0,0
10003,101300,50,2,44,fuel,online,Attica,20,1,12,28.22,3,0.0,38.19,1.35,0,0,0,0,0,25.51,0.0,0
10004,101657,52,1,44,grocery,pos,Attica,16,2,43,18.76,9,2.0,85.24,4.54,0,1,0,0,0,28.5,0.0,0
10005,100653,31,1,37,grocery,mobile,Aegean,9,0,14,79.77,4,13.0,9.73,0.12,0,0,0,0,0,21.22,0.0,0
10006,101917,43,2,47,gaming,mobile,Crete,5,3,15,32.39,5,2.0,135.09,4.17,0,0,1,1,0,39.79,0.0,0
10007,101597,33,3,78,utility,online,Attica,9,6,23,71.85,4,18.0,63.03,0.88,0,0,0,0,1,24.58,0.0,0
10008,100416,39,2,41,fuel,pos,Central_Macedonia,20,5,16,46.8,4,3.0,22.05,0.47,0,1,0,0,1,23.38,0.0,0
10009,102346,44,2,15,restaurant,online,Crete,7,6,50,70.72,1,8.0,9.06,0.13,0,0,0,0,1,21.29,0.0,0
10010,100109,54,2,12,utility,pos,Attica,21,6,23,,2,13.0,41.03,2.1,0,1,0,0,1,26.52,0.0,0
10011,101634,40,2,23,electronics,pos,Attica,5,0,12,72.83,2,0.0,68.7,0.94,0,1,1,1,0,48.19,95.69,1
10012,101098,47,4,38,electronics,online,Central_Macedonia,4,2,42,114.44,5,1.0,611.9,5.35,1,0,1,1,0,50.6,0.0,0
10013,101634,29,3,60,utility,online,Thessaly,1,1,2,31.23,2,3.0,38.06,1.22,0,0,0,1,0,29.47,0.0,0
10014,101935,28,2,30,fuel,pos,Attica,3,4,32,57.54,2,9.0,45.67,0.79,0,1,0,1,0,28.27,0.0,0
10015,101718,39,1,56,restaurant,mobile,Aegean,6,0,26,21.96,3,2.0,16.57,0.75,0,0,0,0,0,24.28,0.0,0
10016,101626,80,1,54,grocery,mobile,Crete,17,4,5,29.01,7,1.0,35.63,1.23,0,0,0,0,0,25.3,0.0,0
10017,102102,33,3,22,grocery,online,Central_Macedonia,12,2,13,30.66,2,0.0,49.35,1.61,0,0,0,0,0,25.9,0.0,0
10018,101754,44,2,22,utility,pos,Attica,15,1,24,51.45,2,3.0,20.78,0.4,0,1,0,0,0,23.11,0.0,0
10019,102034,47,1,8,utility,pos,Central_Macedonia,2,1,2,29.2,3,7.0,62.45,2.14,0,1,0,1,0,44.19,49.16,1
10020,101007,42,3,58,gaming,online,Attica,14,4,40,47.87,5,22.0,52.73,1.1,0,0,1,0,0,29.18,0.0,0
10021,100507,35,3,26,grocery,online,Attica,15,3,43,30.41,1,4.0,27.99,0.92,0,0,0,0,0,24.68,0.0,0
10022,100587,49,2,28,utility,pos,Aegean,12,6,3,60.53,1,7.0,48.96,0.81,0,1,0,0,1,24.42,0.0,0
10023,101530,31,1,41,gaming,pos,Central_Macedonia,15,6,20,30.13,4,0.0,85.96,2.85,0,1,1,0,1,32.1,0.0,0
10024,101329,47,2,12,restaurant,pos,Attica,3,3,3,42.35,4,6.0,97.69,2.31,0,1,0,1,0,31.41,0.0,0
10025,100192,35,2,27,gaming,pos,Attica,11,4,9,31.43,4,0.0,24.35,0.77,0,1,1,0,0,28.21,0.0,0
10026,100510,54,2,27,gaming,online,Attica,17,3,37,18.53,4,0.0,60.08,3.24,0,0,1,0,0,32.53,0.0,0
10027,102418,21,4,11,fashion,pos,Aegean,3,2,17,37.94,5,9.0,102.01,2.69,0,1,0,1,0,31.91,0.0,0
10028,101815,41,2,39,gaming,pos,Attica,3,4,27,36.2,2,5.0,73.86,2.04,0,1,1,1,0,36.88,0.0,0
10029,101887,29,2,67,restaurant,pos,Central_Macedonia,17,0,14,37.23,8,2.0,21.71,0.58,0,1,0,0,0,23.78,0.0,0
10030,100492,52,3,26,travel,mobile,Thessaly,13,5,9,94.82,5,2.0,108.9,1.15,1,0,1,0,1,36.26,0.0,0
10031,100160,52,3,53,gaming,pos,Attica,5,4,45,96.73,3,4.0,84.57,0.87,0,1,1,1,0,33.73,0.0,0
10032,100728,18,3,25,fashion,pos,Central_Macedonia,8,1,35,65.6,3,2.0,31.37,0.48,0,1,0,0,0,23.41,0.0,0
10033,102142,27,1,29,grocery,online,Crete,21,0,45,82.02,5,5.0,8.72,0.11,0,0,0,0,0,21.03,0.0,0
10034,101266,53,3,63,fuel,mobile,Aegean,7,1,5,38.81,5,2.0,23.39,0.6,0,0,0,0,0,23.84,0.0,0
10035,101961,40,1,21,fuel,pos,Crete,8,4,11,45.85,5,21.0,18.46,0.4,0,1,0,0,0,23.1,0.0,0
10036,101216,49,1,32,fashion,pos,Attica,19,4,24,39.48,2,1.0,21.09,0.53,0,1,0,0,0,23.61,0.0,0
10037,101225,42,3,73,fuel,online,Attica,4,4,52,58.61,7,0.0,151.75,2.59,0,0,0,1,0,31.79,0.0,0
10038,101502,44,2,24,fuel,pos,Attica,10,0,43,26.55,4,3.0,44.32,1.67,0,1,0,0,0,25.98,0.0,0
10039,102397,54,3,53,travel,mobile,Attica,7,0,27,50.16,4,4.0,146.32,2.92,0,0,1,0,0,32.18,0.0,0
10040,101093,28,3,55,grocery,online,Aegean,11,5,10,40.07,3,4.0,31.53,0.79,0,0,0,0,1,24.36,0.0,0
10041,101489,37,3,48,gaming,pos,Attica,6,3,50,29.63,3,7.0,101.42,3.42,0,1,1,0,0,32.71,0.0,0
10042,102298,30,1,43,travel,mobile,Attica,21,2,31,42.52,1,4.0,44.02,1.04,1,0,1,0,0,35.86,0.0,0
10043,100930,45,2,55,grocery,online,Central_Macedonia,3,0,41,18.64,2,1.0,100.08,5.37,0,0,0,1,0,34.28,0.0,0
10044,102099,26,3,11,fuel,pos,Attica,13,0,20,84.71,4,8.0,35.43,0.42,0,1,0,0,0,23.17,0.0,0
10045,101337,53,1,68,fashion,pos,Central_Macedonia,15,5,40,34.73,3,6.0,46.12,1.33,0,1,0,0,1,25.47,0.0,0
10046,102197,36,2,39,restaurant,online,Attica,19,5,47,24.19,2,0.0,24.58,1.02,0,0,0,0,1,24.89,0.0,0
10047,101169,48,1,40,travel,mobile,Thessaly,2,1,23,29.18,1,7.0,214.98,7.37,0,0,1,1,0,42.27,0.0,0
10048,101573,33,1,35,fuel,pos,Attica,20,1,34,33.34,4,2.0,13.32,0.4,0,1,0,0,0,23.09,0.0,0
